"Iteration","Beta0","Beta1","Tau2","Sigma2","Phi"
809,0.196627656265116,7.48394395102885,40724487235.9023,1217534095.14766,3.63484618294678
810,-6.46040036252998,6.73502907580167,36976876611.739,38.5731407996861,3.73350587025983
811,-6.72372491127056,-14.7128000777911,53747159896.595,1196382178.04941,3.73350587025983
812,-4.21711087428667,-7.26048254992886,36056822949.9018,45.867353017213,3.85598301302295
813,7.00170217273657,5.52717137273396,33612972766.1357,1124637590.34612,3.85598301302295
814,-20.7009973727292,3.15587662192636,27141194536.7975,29.5607774306027,3.82161157633548
815,7.56885795248545,1.15678411746716,23102122609.161,1511136258.45081,3.82161157633548
816,-0.027472925783117,-8.93948229757103,28785546451.472,19.8516572657745,4.01503329438047
817,13.3048812850847,-6.25966504131661,21304161732.0887,1135504218.62599,4.01503329438047
818,-9.84807727315159,-18.6422431112341,45061741959.9079,45.5890755814457,4.08812394380114
819,17.0178035049574,-17.2187712230036,27950483020.0468,914176809.217656,4.08812394380114
820,-0.334691428252808,-17.9128744421887,23593655665.0883,48.5305123167795,3.96757647953423
821,-9.54426640445708,17.9143532302922,26016112893.1345,480486104.285859,3.96757647953423
822,3.71592139517466,6.39458489962459,30195938656.0462,58.2573941293174,4.17833192529447
823,-3.39659290627253,10.6991147494487,35177360879.2247,889494180.401586,4.17833192529447
824,-17.8503720934467,-9.98308615027577,24056232509.1727,33.6138454144745,4.2776366571275
825,-0.167975182827655,-7.09074292000506,22476622605.2958,1046636655.63569,4.2776366571275
826,-8.98574861265013,10.6872061920974,29344833225.0656,27.5770831875373,4.19054654226113
827,-4.98598077835557,-22.7003493403229,27512436471.6978,1122760669.23556,4.19054654226113
828,-3.97540187744868,4.0386366285055,26781386993.5327,28.2287844281695,4.06383962610038
829,7.69632542485116,8.01100753180385,33481335342.0451,1161937160.10537,4.06383962610038
830,-24.8053934172237,7.85850948507,28805959776.3129,26.1087861031449,3.90697840024656
831,-3.21852230742736,3.03772906776038,30469907448.2223,938760426.576808,3.90697840024656
832,6.72520517250343,5.25705322446397,25999636970.6821,46.1788335448535,3.87299204080978
833,-11.0512757019383,-6.76642929323723,26421050780.6141,670289735.21931,3.87299204080978
834,4.61926419929382,0.941066849890744,25121089530.3415,48.2882903246312,3.7965397613539
835,-5.64363639158127,-19.6979315630221,14989699819.7391,484128602.076252,3.7965397613539
836,2.07696756152099,-13.4338166868928,16904631380.1218,23.4310202416815,3.8820205886321
837,-6.77446626609707,-10.887995103243,11427159461.6617,730021780.491299,3.8820205886321
838,8.42499249487888,6.87009455738811,16597558520.5427,24.172451914066,3.89329609016686
839,18.1235989375062,7.8642722025835,15664119178.7569,792992491.597819,3.89329609016686
840,2.30780298587523,7.85743775528379,11877210009.5183,18.7987397471951,3.96476186137099
841,16.1694199986902,5.43585349664118,10508422692.5662,701422644.320294,3.96476186137099
842,7.46064415864519,7.59695949153306,9832330826.61422,25.9971955859958,4.05835786161779
843,-1.7430179269,8.90220787476182,9427612197.02383,511678291.034538,4.05835786161779
844,-0.938860539096907,19.6704512930247,9761967794.05488,20.4320643280024,4.01529326410084
845,6.96449625098064,19.6982519444897,12102544978.4602,686707266.387292,4.01529326410084
846,-0.45551187585252,-12.6285635359048,17178707840.6649,21.8168878570204,3.96631009400833
847,-3.60624570206937,13.9404670538452,20123362532.5574,1143029331.78092,3.96631009400833
848,-4.86571206272146,-4.60637125796498,22322125383.868,17.8085806541421,4.04647269281065
849,12.4396385663764,18.0493139728998,49361832217.2595,1810925011.92966,4.04647269281065
850,-14.600133718072,11.468430651138,70353366059.9332,27.9269316479803,4.11257344579249
851,7.35763454117512,4.99671975307357,59108516120.2096,2228602788.84782,4.11257344579249
852,8.16443794218009,-1.92388267818057,68835092183.6644,36.4996455432311,4.062182746356
853,-13.4548674010963,-5.54506304149617,69897436486.8947,2832073052.42706,4.062182746356
854,-2.34836115291339,-4.57854435059396,51707820267.8038,22.2188737880161,3.95637780036497
855,4.94412755960797,16.3729985599441,38355424985.2415,2556692104.27554,3.95637780036497
856,4.63580463012113,-0.32755901801987,41776478981.794,23.0036797793065,4.09983207224142
857,-10.2176889144309,8.21713034368227,48951329876.8847,2606995791.35886,4.09983207224142
858,2.62949620297384,5.32052289407432,57235448687.3684,21.8561635269254,4.22344017833479
859,4.49481919994495,4.71925272027345,57315262941.985,3570290353.01147,4.22344017833479
860,-4.27733787544279,-10.0779121922147,36503341203.1423,12.8998052724616,4.00513000913613
861,10.4138959553846,13.5906915696143,63142368105.8443,4511743417.94737,4.00513000913613
862,-9.89906442392792,6.52758773190612,59314855823.8279,14.35421382455,4.09555691550645
863,-19.4250629037199,-1.30531972846907,62655653575.9741,4017289956.47727,4.09555691550645
864,-0.690374100944009,-0.933252692500836,80562884271.3242,14.7225479761907,4.13317391996087
865,11.3668417458701,6.85926382638577,81451363950.3626,6824326770.67591,4.13317391996087
866,5.99807789184804,-8.63819190120625,105487052876.827,16.4332516836246,4.10096387705573
867,-14.3335922931333,-16.6004338810514,82733335298.2288,5530334401.66842,4.10096387705573
868,7.84873552175758,-6.21965303244917,64876053937.3787,14.5640398557654,4.17861668481393
869,-16.5559260245761,7.78758244393242,51287599976.6269,4556651568.92878,4.17861668481393
870,-8.40136140010776,-8.25915680488036,52843243319.1246,12.5558900177867,4.10903925628893
871,1.65630411353051,9.28668110230138,49989146933.4671,4652519424.57515,4.10903925628893
872,-6.86497014287248,5.82952185007906,50473651280.5794,11.8862397716051,4.23371980962232
873,-0.136388010462668,-4.6712044023292,39600421143.568,4433402479.78455,4.23371980962232
874,-26.0424465123049,-2.75912851633216,65364284630.7738,11.3652694529904,4.25247947088331
875,16.8898252145755,3.89236764081278,51591889282.1667,6236114057.29847,4.25247947088331
876,6.2658100767045,-32.2848406052126,41284518200.8307,8.58259165875386,4.26560419588372
877,10.976477987514,14.5962595491664,54610069092.0995,5340345531.17017,4.26560419588372
878,-6.88575200124921,5.57996124706219,61748088973.0514,12.4351751913641,4.27892264729629
879,-5.29112683627245,7.15310028596008,49004508812.3977,3786186802.54262,4.27892264729629
880,8.59631407053345,6.02896721991249,47700307174.176,17.6505455756773,4.33798168926971
881,13.4427976991572,-9.33643202149885,37881596218.9048,3125913400.33651,4.33798168926971
882,-2.24988512005831,-4.86733258612148,43502005064.8621,18.7315429149134,4.28399132959087
883,-24.9798388532029,1.49701266908835,36090150127.3553,2294801757.8093,4.28399132959087
884,-16.9844723221855,11.6515981746817,59266767013.5143,25.1224372665805,4.27354259111246
885,5.50632891075474,17.3653477453757,68347867051.9309,3311003687.95866,4.27354259111246
886,8.09000752434799,-5.87626200452549,155879872742.262,22.2726834918167,4.21179497232123
887,12.9661004388394,9.05350423488685,130932974917.873,8647945148.9449,4.21179497232123
888,5.61608030443478,16.5557701550252,188308576028.964,17.7888382167605,4.14201032537606
889,12.6550938473959,-15.1012785977006,185197209798.068,14158811107.0533,4.14201032537606
890,0.637343580623744,19.2702864149001,190326356086.519,14.0475749935707,4.1811486284799
891,-8.03466709319058,0.463888371859316,159809400420.339,15020209117.6958,4.1811486284799
892,16.5322372666439,-19.4476636575906,184589419257.996,8.50161671336145,4.0132261610906
893,22.7868285549158,-4.70992661604188,124987452535.853,18565861689.3613,4.0132261610906
894,3.87068733439094,16.2929326989091,193965364111.555,12.9339559515735,4.06500864898308
895,-1.62660933815039,-3.67084580984206,145693536961.252,21235854736.9844,4.06500864898308
896,-8.95587242361323,-4.91665390964662,198835514809.633,8.76870316153946,4.00403368317501
897,6.68737756122545,-5.79136536602245,200705776902.392,18737078794.6571,4.00403368317501
898,4.40575391648506,6.00660502579041,263139094969.831,12.578928413163,4.04872192501888
899,-10.0243961749442,-4.12784637652676,172924772765.163,15013112090.8733,4.04872192501888
900,-5.1824451155782,-19.1178843403038,173727710896.633,9.92996680507789,3.85150664272553
901,-1.59691144824662,8.7581796711375,107599404594.01,15577388795.7099,3.85150664272553
902,-4.97140219728081,-4.9595940686902,111719406364.151,9.20301903359777,3.89186000277664
903,-4.3159067150587,7.44796236034337,145240341520.414,13346118767.7356,3.89186000277664
904,3.38393878431324,9.31149719721387,150531485050.163,9.61812927348756,3.87253890187892
905,0.342552771887982,-3.09425816354513,124598258828.9,20548779769.2682,3.87253890187892
906,7.88741525330305,-11.8207386546933,169995985596.107,8.6857786313698,3.82039050456616
907,-0.330637698797075,-6.97740604566231,143138157735.674,14692405648.7763,3.82039050456616
908,12.1593025252024,-17.5092711146125,191236917077.414,22.2794208084982,3.79145988016963
909,28.6998460243419,0.230815843415962,135089973625.954,11854665085.7925,3.79145988016963
910,-14.4749827811017,-16.0615879612816,160596443411.943,10.9707588545107,3.8255560168213
911,-6.78544126529073,2.13790993587317,205915809921.243,20695191285.5944,3.8255560168213
912,21.4638859366115,-2.49869697935998,189456997341.141,12.1689032650758,3.85979049847191
913,2.5498422188703,3.15631829271173,182763556231.013,17043546325.2896,3.85979049847191
914,-3.80249200560421,-15.5561845623452,342738766853.962,17.7412238379991,3.88455780818908
915,-14.5136027847973,-16.5345156660942,308274297723.879,20012812485.5557,3.88455780818908
916,-1.58176240160027,15.8150269271799,295240093272.536,14.0519489911973,3.88766445480162
917,-6.47336668770225,-1.85652568881173,411872830158.033,37462755519.4561,3.88766445480162
918,-11.5968743099806,6.62058832170393,364502723932.248,16.9070503939678,3.94269905797147
919,-15.8799683967189,-16.4059432305718,205836414829.729,20045396981.5456,3.94269905797147
920,-17.0018356718361,-13.3287598935468,183070225318.16,8.85699915764008,4.01474112354525
921,6.04500558672987,4.84566143664854,203944899541.281,25201811650.307,4.01474112354525
922,0.213332084490795,-18.599579826564,234786395689.966,7.36594169932726,4.11698123420572
923,-13.9958613695396,-16.6346989140145,220650303774.319,30061014320.1691,4.11698123420572
924,-16.3181290435128,15.938636498947,269546922354.241,12.5264423026642,4.16796031983901
925,-1.21823304627248,-6.37569270670748,373479329646.811,27724867248.3959,4.16796031983901
926,8.68988780322694,-12.2426385139424,270347026672.872,12.7843344019592,4.11497801372944
927,11.6373626453476,15.6884054816868,267845610194.554,14992695654.48,4.11497801372944
928,4.51974857383842,3.29330794235708,258991318297.994,30.6349798380511,4.01539674418227
929,-1.32861130529143,-7.74396869634485,272508229076.316,12556947330.8634,4.01539674418227
930,6.78668199079222,2.44501486909703,306279185542.157,21.2489714265949,4.03920754521835
931,7.56576794579178,-5.97958947091464,360680587891.794,21761270078.0142,4.03920754521835
932,15.1869758384863,-13.6342428721243,372944836083.251,26.9979440330285,3.92039528936679
933,-2.11344855056481,11.1434350093559,539134345787.549,17197796812.5589,3.92039528936679
934,27.1560355082906,13.5163191907505,774944445601.009,43.7067147637436,3.93954866643259
935,-8.55153651265298,-11.0787373756594,719567946901.066,16739224897.3001,3.93954866643259
936,1.95801232910088,-11.0468004542948,621200753905.035,54.985567247946,3.90856876516737
937,-9.63734583957007,20.09380997456,506615335484.465,10083849690.1944,3.90856876516737
938,-2.396075795883,-16.6232537329722,389730815472.079,39.4174049962968,3.79227194731208
939,9.29913741699774,0.70381651528374,364287442018.701,13117583490.3533,3.79227194731208
940,-11.2968291724788,4.28086133385126,470773716110.976,34.4168335469934,3.90583403468802
941,15.4073311401994,14.7188402044146,408366553823.348,14556724286.5744,3.90583403468802
942,11.9560810237575,13.9058263320641,362154019574.26,26.2998983542594,3.98259284653795
943,5.79687588039964,8.22624020827519,644450182162.761,17719747184.6944,3.98259284653795
944,20.7018304668515,-10.6307906729885,874084436207.652,49.8680615929289,4.01051998461606
945,11.8130949972701,-17.5128369808764,1053520122034.51,29008810635.8762,4.01051998461606
946,11.4855920594149,11.3229733391912,1345775018148.05,47.3353152400697,4.06447581477549
947,4.60373351734165,2.95851210842364,1633311731357.13,50257970712.7779,4.06447581477549
948,-9.63781688129014,-5.80150209990488,1861987713349.93,32.4909122721879,4.12812408996942
949,4.53686641232295,3.49745656563518,1989512123286.95,66488862825.6913,4.12812408996942
950,-20.2397637607666,0.92068464803728,1965569824044.08,30.481308049487,3.9110850890282
951,-26.6877521850977,0.596916756358142,1965824310945.29,56209731235.1888,3.9110850890282
952,-4.14109306813993,8.13397429956385,1733033826580.32,34.3050319402784,3.95755575429679
953,8.16186954373485,3.37583699028104,2874698669987.25,47288149438.8507,3.95755575429679
954,-1.48957314354234,14.9891968663287,2836586923297.29,62.7134063456387,3.87463570045391
955,-21.3268860218159,1.55608662087063,2404161390914.61,50342002209.9957,3.87463570045391
956,-13.0536196908506,1.55829375113004,1881929291275.39,40.2212725995148,3.78702036071637
957,5.19068475709697,13.0220047082348,1784029999393.61,56056234635.362,3.78702036071637
958,10.7750471829411,22.1806338223507,1342209500725.86,35.6760383154159,3.7116848645597
959,-24.5397681234183,-7.51335329415575,1544577755718.82,75617650678.0683,3.7116848645597
960,-5.40891099142964,4.3059997268624,2437695430484.4,15.3818202264385,3.75030037074342
961,2.34883913428705,-6.36081017317301,1710293934916.19,174935554966.371,3.75030037074342
962,-0.0501325513573379,13.003794376477,1897418385793.35,12.0119942692515,3.80759190232646
963,-20.7279335264233,3.38755046195052,2245600293152.43,196726963996.06,3.80759190232646
964,11.2195748134277,1.78035079489026,2348941075538.11,10.8479295969854,3.8423795716405
965,12.6637096236971,21.5547116134111,1160233463971.11,195453215668.203,3.8423795716405
966,-6.06143082362666,7.44329951607487,936922188992.636,8.45742323283735,3.75766573927711
967,-13.8609315630408,8.78759875772705,766588913756.294,130750528467.295,3.75766573927711
968,2.66743501570663,-5.74056279802661,766745886730.831,11.1110807975469,3.76750045236772
969,11.09172968679,4.75881701082872,586316957686.568,57129592677.2939,3.76750045236772
970,12.2118544888451,4.95970586625668,536780565388.32,8.27503388780809,3.87328454174898
971,-0.221761156203089,-2.10599803132049,504093958380.398,87995232142.0977,3.87328454174898
972,-3.61185440605141,10.4833663026628,694310940058.04,6.31211661716745,3.9173611557335
973,5.51282556478624,11.8731228258257,550651009740.957,85728498767.246,3.9173611557335
974,10.425536876868,-5.99729829196568,714271676766.432,8.46894912695018,3.79927108786699
975,-25.120878606381,2.17732338953482,591483699932.741,67625657529.7945,3.79927108786699
976,7.01689153711639,5.99322400311844,1228987044303.82,12.7387387241321,3.80482060167664
977,8.92100512445615,3.8674365496768,1203130529619.44,110237584671.999,3.80482060167664
978,-0.60876814769618,5.2058545616141,2116853411052.43,16.1013407624133,3.8978034857621
979,10.273288998936,-3.84602595781213,2523416231895.33,146954933360.741,3.8978034857621
980,-4.11715895767968,0.582279820479304,2625978667555.34,15.2364995568672,3.91309977526779
981,10.1944116836458,-9.4323079151387,2292998530118.11,181371923649.629,3.91309977526779
982,-0.36558142649757,-1.72474577982709,2025619134173.42,22.1520692233716,3.9506843996315
983,9.95039008999273,-4.6663209058664,1527094853509.93,131157212315.075,3.9506843996315
984,0.158174944456547,-9.0292437235827,2071187483300.73,12.9013728527721,3.91677581806471
985,-8.11706894235491,13.9935855095578,2810991133253.44,254245219285.498,3.91677581806471
986,10.2289316025315,11.5096005238893,2680696903601.53,10.7466299324149,3.93583149435322
987,-4.42061611485713,-3.54736160969044,2970406352796.54,186502643595.504,3.93583149435322
988,-12.6318617063167,13.9543696319763,5346243626786.24,22.2532746635763,3.91782472561592
989,-14.5629830789653,15.7268589710307,3701932244683.08,198785019803.116,3.91782472561592
990,5.82264820257219,-1.40897868288493,5283602567629.43,30.5251792229482,3.81777965155997
991,-3.01135900101904,-8.30046544464457,6053503967771.54,177750304544.194,3.81777965155997
992,-10.1249544925452,9.12869006639106,8529973807707.7,60.2485959505049,3.80469732931311
993,-1.60759291109903,10.8233991025622,7424371355983.76,138917280445.435,3.80469732931311
994,-3.90982234817569,-2.58606521417579,4879135786687.11,70.7481204102143,3.82026145992719
995,2.34750696423324,18.3529210996532,5218766675187.82,66223668650.2989,3.82026145992719
996,-8.1162937465112,-0.11132142858913,5976714977817.94,78.1690645320516,3.94143994048245
997,-8.59724980748807,6.0346855659993,4334449205330.96,59610818308.0044,3.94143994048245
998,-11.5180930145051,9.84862940187127,5049364712329.17,56.5219171113379,3.75990851016623
999,21.3971395900621,-8.92717199816625,5413474924994.01,100027922100.855,3.75990851016623
1000,-11.8397633252708,-15.8433603758538,4703217712721.97,50.5062932773051,3.84485262100163
1001,-10.3960467180886,7.62534599717558,3325446677032.77,87379662048.2652,3.84485262100163
1002,6.13313321496639,-2.49361857925546,5447525157976.67,45.5671245952689,4.02292818641528
1003,8.25857981864136,0.453356853971798,3800937648897.07,86445141104.7131,4.02292818641528
1004,-3.13976449402776,2.24021830546866,4581043412884.72,47.5412948357155,3.92073327193103
1005,-8.89838488751241,-0.356609783417858,5853236343918.76,178157493643.017,3.92073327193103
1006,-6.25193418469495,6.69276617217283,12120773652646.9,56.8606293456827,3.83622867536794
1007,-0.0177672412003651,0.811531725503593,13271021807668.5,224231160558.372,3.83622867536794
1008,-16.9759203192243,-0.656947791007263,11757045147952.1,47.9415197825013,3.90908357380123
1009,6.37546723231543,-5.50287530299979,21185033750938.5,243703223339.121,3.90908357380123
1010,-2.89468915717613,-5.58020154507063,15909098699668.1,82.0364805018554,3.96474825245721
1011,7.66835109754745,-8.23506249821826,17348336270338.6,244248980940.176,3.96474825245721
1012,5.31958075831693,-19.2895460855354,17718747491129.7,113.117956462897,3.89238833795436
1013,-2.55831087134978,3.64831692871683,12596883855517.8,107637983774.105,3.89238833795436
1014,13.1696560777959,-10.1665100308222,10807462760183.7,140.652461718076,3.97337082785248
1015,-2.65177367623591,-0.867289284406823,9596424251283.97,106803892844.817,3.97337082785248
1016,12.7523021520176,-4.06006707005811,13207729057063.3,116.18384767405,3.82720399983065
1017,-23.1658781416123,1.37712783581788,15750683567699.8,159874744419.915,3.82720399983065
1018,-7.51458140059592,-17.3923137297073,12452090242397.6,78.9406080201581,3.86561972035015
1019,-11.735503340558,-7.33603316128692,14501621747836.8,177627155195.294,3.86561972035015
1020,-3.16134177926472,-13.6587257201223,12108353011779.5,118.529553408338,3.85299313921816
1021,-20.3204007066451,-7.28515362292083,11366861335198.9,103852984893.536,3.85299313921816
1022,-8.35731644800933,-2.35411830836884,11037231962792.9,102.390275656943,3.94363820818182
1023,3.62565794812331,-4.34390891234112,12494381140812.2,150573494338.798,3.94363820818182
1024,1.07332996491865,13.5838870468304,17856759844874.8,83.7618519613512,3.96811406958727
1025,12.695508751338,-6.10906734660182,15584876204879.6,244887970197.809,3.96811406958727
1026,-9.20141502809044,14.0652235595418,12959542017954.2,114.352611057995,3.99756036633863
1027,-8.69753023185136,14.9499753190286,13025365231558.3,163727330962.267,3.99756036633863
1028,-11.8260511067217,-0.122625062061736,18330204458644.9,68.8016985746508,4.03411875233692
1029,-2.5986089735783,-4.32989980748666,25093448682355.8,309498470105.388,4.03411875233692
1030,9.3044353642259,-6.8412717134499,31831960164449.6,77.451298580529,4.19687972297573
1031,3.34951030585983,-7.70023990918218,39902528931310,449078937675.129,4.19687972297573
1032,4.84655461811405,12.1321409643187,38915425701261.9,77.4537331132717,4.18129707056272
1033,-0.828574837796768,-10.5317040146833,46133107262327.3,829422551374.846,4.18129707056272
1034,-14.3884955930257,-18.6845659451786,47215120363231.8,58.943754013072,4.11938430066594
1035,-19.4762114923151,20.9666976966242,55322259781597.1,771421048747.607,4.11938430066594
1036,5.41262513713015,14.8756592320734,59424610997869.7,60.8987314467755,4.06035397038837
1037,-2.47624429956496,18.1815739347138,81573941370908.6,1132838832662.79,4.06035397038837
1038,-20.3132651762621,2.46648126344321,75716222754162.9,75.6656679787642,3.9912874366131
1039,3.47198255594373,14.3402465903503,57449423640750.7,773221476869.547,3.9912874366131
1040,1.30525607147999,-2.96700068210955,69302553879005.2,123.599009532265,3.79880765179964
1041,-18.4305953029396,8.16312316924336,64376053001189.9,497837866763.758,3.79880765179964
1042,3.94292924817647,8.07011025053782,63433291344923.3,156.667272370595,3.81159923798166
1043,-3.72201909537254,6.98531921239579,60577403707242.4,540149455178.094,3.81159923798166
1044,10.5552877553532,0.77878314237985,50727366861295.1,80.1852637234663,3.60777256290252
1045,3.89827814778968,6.73156923485934,53828576686313.1,712848548274.46,3.60777256290252
1046,21.9566336700631,-6.55567380708076,43991786120018.8,97.1507580346626,3.48417255114991
1047,-0.368618752345653,-4.47586006654268,50495117652962.8,493001082268.932,3.48417255114991
1048,12.1466558863855,-8.46547603048565,60057385077472,148.91358102727,3.57055806237081
1049,-14.1328479143509,-6.55791124532479,50492596161738.3,533495029581.818,3.57055806237081
1050,3.06854195083547,-6.74040257573171,49005895453233.2,121.599416790597,3.53909159284364
1051,11.0553144178116,-17.3249286479375,60339034485294.8,355034410551.322,3.53909159284364
1052,-3.9662148224787,13.6348256579963,59466956520899.6,212.223639423331,3.6300294790534
1053,-18.8141825485259,1.68726917191292,62877898263805.6,209834544500.491,3.6300294790534
1054,4.48204454327574,-3.67610417181298,54304590021786,467.321562221957,3.6025734235651
1055,-3.226762918349,-4.95661550890327,25217117362334.9,147250950279.026,3.6025734235651
1056,-7.54140770552469,1.6132109223461,15840225711982.7,112.700163773473,3.65181338203297
1057,7.60388802743043,-10.4584705120854,9794538465578.12,118724481446.459,3.65181338203297
1058,2.90909887974099,4.33433828345636,8933606079360.05,86.2247247999519,3.62668738824833
1059,-15.7986780872472,-5.2327654460387,8258043872449.87,124834348152.626,3.62668738824833
1060,-2.89189265832159,-14.9409533830314,6659424737447.14,43.7062978673467,3.38327940299456
1061,-8.71488796703007,-3.98365756179256,5575927782819.67,140515131821.576,3.38327940299456
1062,6.71314040658925,0.0760474114967091,7962245041626.22,72.162334500088,3.45767448548963
1063,3.2272435082041,-20.2837599519957,7625372096013.92,101061689559.36,3.45767448548963
1064,6.22012770944268,3.37362958226016,6981044889739.77,100.991604863722,3.49564031373914
1065,-19.3573548796488,-6.93142331642944,6200215101027.05,45295763523.3435,3.49564031373914
1066,-13.038175638306,-8.88565146914559,9021527268400.16,159.842189421465,3.35136871143241
1067,3.52762368109851,12.2863598731749,7652753041725.09,70343632801.4023,3.35136871143241
1068,-14.792042081806,-2.00698150591205,7893195850745,81.2794688173884,3.32521511078235
1069,31.334769486105,-5.55188746657992,7310345990993.09,160977337243.297,3.32521511078235
1070,3.58689901653002,-2.00395806326179,10025802342857.1,82.5437369144646,3.34903409781258
1071,3.67995689265662,-0.728317603879382,7257526391025.14,144581679700.185,3.34903409781258
1072,-7.55310269067336,7.82716577031801,6493496426227.31,43.936345334823,3.38541667872522
1073,6.69840138508576,-6.53267602785603,8871585799984.88,165133790908.386,3.38541667872522
1074,-2.14739878162389,-12.3445888669765,7887474333258.18,64.2200093867279,3.34408060068539
1075,-8.58301778139091,15.3395835185784,8403503537906.65,156862624994.047,3.34408060068539
1076,4.56607754692816,22.4063072414663,12206852196248.9,77.4811203524623,3.33536598704275
1077,8.339154952847,-9.65695274342174,10592012410021.9,204225230699.417,3.33536598704275
1078,1.29317402280647,17.0573439401981,9242716944596.66,58.5379401203846,3.41564731275648
1079,-10.4662579638566,5.13307850963458,8239814144804.16,156874116030.545,3.41564731275648
1080,13.7994388373034,-2.93898056249721,6500335811570.05,71.0829415646247,3.38524657088322
1081,-2.76607738616335,1.95952631957919,6020610756041.24,83063102448.3712,3.38524657088322
1082,-5.70931806450914,-16.9039090043511,7447207237295.38,101.605338410556,3.33124327627994
1083,-2.43716838675064,1.41418805115972,6982405962097.42,86765801808.2674,3.33124327627994
1084,1.82590510227748,-11.3787155311819,9682191441617.24,130.973350049078,3.24517817932302
1085,-10.3312043074984,2.28192277526002,8161109631824.58,64553918070.9204,3.24517817932302
1086,3.54827011907191,4.09178215926525,7185355320791.28,111.455740179792,3.25299474389638
1087,4.71985613576316,-10.8439699023831,8836682555195.65,129378288412.01,3.25299474389638
1088,-1.44876427372461,-16.0160953502536,10599479352510.4,118.068839730063,3.17885577744347
1089,-1.80264429970224,9.11672078949536,7171519278884.34,58070938651.9576,3.17885577744347
1090,6.96075651259521,14.87298390361,8318392994551.23,155.456900280226,3.00537141454148
1091,-4.62040615802229,15.1705961944274,10994918588169.1,101208786593.791,3.00537141454148
1092,5.33286059523032,-12.8837698522352,8357023789906.82,126.610707523515,2.90083277010675
1093,-2.35792460186669,2.14461508558171,10070908373868.8,78936099927.1497,2.90083277010675
1094,3.92068767373189,6.35714946826738,10935551193534.8,243.505048843926,2.86431626997626
1095,6.15738579910692,-14.1356871183375,10185580312373.7,56393789536.7717,2.86431626997626
1096,8.47024764746773,-1.01479322653926,10972646621535,241.064050268397,2.95641640696453
1097,7.99556259401506,-11.076027223558,12950772990962.8,52534208093.4793,2.95641640696453
1098,-1.37984529167429,-18.4127147268052,10348604020093.3,186.883111852224,3.01113150729232
1099,-7.94509995490004,0.350178317046656,11294183275034.4,59556863353.3102,3.01113150729232
1100,5.77004628727359,8.43985576730697,14401702540774.5,250.696466354466,2.9759855270314
1101,11.5452088575682,6.73948897472176,12956052867473.2,61024091307.3315,2.9759855270314
1102,15.3027492721088,10.8481239640643,9732862772536.9,210.779337748445,3.07457447632401
1103,-5.69160783910303,-16.2072144473,11944529264616.1,80352860022.3435,3.07457447632401
1104,-19.6512734186862,7.8200328859476,12715693095624.7,188.925729896444,3.17672217068407
1105,-4.52430828894467,17.6812011818612,13154473192543.4,93423237582.8503,3.17672217068407
1106,-6.20750384693122,-13.6059084217772,12929962192428.8,170.207924931281,3.19378350346452
1107,6.89723122285527,4.58169315585716,9223916492066.62,62655684367.7838,3.19378350346452
1108,-3.05000183762533,4.83841024173671,12072727053303.2,184.326667713909,3.31743427863037
1109,2.81904848662154,-3.29516910955247,15280733686178.9,67565196024.281,3.31743427863037
1110,-2.66656629431069,-14.3817290276829,8132472613111.58,148.018378490583,3.38830815134452
1111,-4.53742089890405,-2.89096646921337,12046564669338.3,83098433427.0291,3.38830815134452
1112,-3.15764049061048,-12.1695857099752,14999561588163.2,232.29841266001,3.42367303610478
1113,0.869137442153369,-7.63951401138255,11376595996988.8,95435072060.9047,3.42367303610478
1114,1.66428634264797,-16.9137290359423,11911731891521.1,160.605792310481,3.45594088588853
1115,13.7406592691882,2.12109020654128,8552297310938.46,54387431396.0519,3.45594088588853
1116,17.3679964231614,10.0066934974829,9279562487060.44,246.388494607021,3.52597652984097
1117,-0.961768285098263,-1.97647029452713,8570700612643.43,45324987584.407,3.52597652984097
1118,-15.5152358280803,-3.04436963465662,11729890613882.9,202.677123175552,3.57282665096287
1119,9.58623636983335,-0.338578757935234,10128725365778.3,64135291944.1261,3.57282665096287
1120,16.2044037655681,-16.6175530653473,15089310523270.3,253.92609437336,3.64821916303486
1121,13.7652412035101,9.1403315961367,18121399032402.4,76832220065.1125,3.64821916303486
1122,8.23671062423587,-4.95339304505816,26560433367608.9,276.980031953939,3.80835892492866
1123,1.37628864387068,-3.69408306618633,29709286276807.9,91145491228.547,3.80835892492866
1124,6.82825274518854,4.15880603901498,16181587697382.9,219.590253137744,3.70250158206414
1125,-18.6412065685711,2.66306119491603,14461839373642.9,67087123310.5815,3.70250158206414
1126,1.0967608692364,15.3139846865274,11256855085091.8,232.326908978277,3.60325472920695
1127,-2.22346304373734,3.34536185348701,13789759817341.6,58816349383.1073,3.60325472920695
1128,0.201864473802548,-4.98439571911131,12188075341137.7,229.077411946279,3.8006285985083
1129,-11.4498499395049,3.6009952775703,12548351160223.9,44027646175.8062,3.8006285985083
1130,9.6720329837716,-20.5894548895539,13495900258068.8,281.518337692769,3.78991512029465
1131,19.8163466939605,2.0021676527701,13026212027020.1,43781555053.9744,3.78991512029465
1132,-12.4877654985109,-10.314079029876,9880022974194.63,243.415361630273,3.80802647192833
1133,-0.739868508746944,-1.97924090804171,12844278616237,50040512685.868,3.80802647192833
1134,-2.06852941609796,5.80724242664259,13777317748674.9,268.569757286563,3.81748345266325
1135,10.4026167630659,-11.8690963064052,18125363803203.5,58080463712.7269,3.81748345266325
